id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name,actual_rainfall,rfs_rainfall,normal_rainfall,rainfall_deviation,agri_year,irrigation_food_category,irrigation_crop_type,irrigation_crop_name,irrigation_crop_code,irrigation_season,crop_irrigation_area,total_irrigated_area
343397,2017-2018,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Kharif,1437.0,Hectare,917.0,Tonnes,0.638,Tonnes/Hectare,Adilabad,920.3600000000002,504.6567939128999,1103.5999999999992,19.96810455707852,2017-2018,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,19435.525,901526.0
385436,2019-2020,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Kharif,765.0,Hectare,499.0,Tonnes,0.652,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23009.625,1048794.0
385834,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Kharif,1285.0,Hectare,1027.0,Tonnes,0.799,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23009.625,1048794.0
385965,2019-2020,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Kharif,91.0,Hectare,72.0,Tonnes,0.791,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23009.625,1048794.0
386243,2019-2020,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Kharif,922.0,Hectare,744.0,Tonnes,0.807,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23009.625,1048794.0
450169,2022-2023,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Kharif,365.0,Hectare,209.0,Tonnes,0.573,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23422.825,1040598.0
450667,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Kharif,646.0,Hectare,344.0,Tonnes,0.533,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23422.825,1040598.0
450819,2022-2023,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Kharif,22.0,Hectare,10.0,Tonnes,0.455,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23422.825,1040598.0
451157,2022-2023,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Kharif,70.0,Hectare,30.0,Tonnes,0.429,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Kharif,23422.825,1040598.0
342755,2017-2018,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,6.0,Hectare,5.0,Tonnes,0.833,Tonnes/Hectare,Adilabad,920.3600000000002,504.6567939128999,1103.5999999999992,19.96810455707852,2017-2018,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,19435.525,901526.0
343112,2017-2018,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,362.0,Hectare,496.0,Tonnes,1.37,Tonnes/Hectare,Adilabad,920.3600000000002,504.6567939128999,1103.5999999999992,19.96810455707852,2017-2018,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,19435.525,901526.0
343232,2017-2018,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,305.0,Hectare,254.0,Tonnes,0.833,Tonnes/Hectare,Adilabad,920.3600000000002,504.6567939128999,1103.5999999999992,19.96810455707852,2017-2018,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,19435.525,901526.0
343398,2017-2018,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,130.0,Hectare,108.0,Tonnes,0.831,Tonnes/Hectare,Adilabad,920.3600000000002,504.6567939128999,1103.5999999999992,19.96810455707852,2017-2018,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,19435.525,901526.0
363472,2018-2019,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,20433.0,944546.0
363809,2018-2019,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,249.0,Hectare,430.0,Tonnes,1.727,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,20433.0,944546.0
363911,2018-2019,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,150.0,Hectare,142.0,Tonnes,0.947,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,20433.0,944546.0
364138,2018-2019,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,142.0,Hectare,135.0,Tonnes,0.951,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,20433.0,944546.0
385437,2019-2020,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,42.0,Hectare,40.0,Tonnes,0.952,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23009.625,1048794.0
385835,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,311.0,Hectare,295.0,Tonnes,0.949,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23009.625,1048794.0
385966,2019-2020,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,166.0,Hectare,157.0,Tonnes,0.946,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23009.625,1048794.0
386244,2019-2020,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,59.0,Hectare,56.0,Tonnes,0.949,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23009.625,1048794.0
406894,2020-2021,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,213.0,Hectare,203.0,Tonnes,0.953,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23145.325,1101556.0
407379,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,534.0,Hectare,505.0,Tonnes,0.946,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23145.325,1101556.0
407522,2020-2021,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,288.0,Hectare,273.0,Tonnes,0.948,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23145.325,1101556.0
407847,2020-2021,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,259.0,Hectare,246.0,Tonnes,0.95,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23145.325,1101556.0
428153,2021-2022,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,162.0,Hectare,155.0,Tonnes,0.957,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,22606.925,1041832.0
428713,2021-2022,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,929.0,Hectare,421.0,Tonnes,0.453,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,22606.925,1041832.0
428877,2021-2022,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,715.0,Hectare,1380.0,Tonnes,1.93,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,22606.925,1041832.0
429270,2021-2022,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,284.0,Hectare,272.0,Tonnes,0.958,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,22606.925,1041832.0
450170,2022-2023,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,81.0,Hectare,55.0,Tonnes,0.679,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23422.825,1040598.0
450668,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,867.0,Hectare,750.0,Tonnes,0.865,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23422.825,1040598.0
450820,2022-2023,Telangana,36,Mancherial,684,Moong(Green Gram),204.0,Pulses,Rabi,141.0,Hectare,160.0,Tonnes,1.135,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23422.825,1040598.0
451158,2022-2023,Telangana,36,Nirmal,680,Moong(Green Gram),204.0,Pulses,Rabi,35.0,Hectare,39.0,Tonnes,1.114,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Pulses,Moong(Green Gram),0.0,Rabi,23422.825,1040598.0
303210,2015-2016,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,All Seasons,448.0,Hectare,13425.0,Tonnes,29.967,Tonnes/Hectare,Adilabad,942.7399999999996,516.9540423964002,1103.7999999999993,14.616012916726936,2015-2016,Food Crop,Vegetable,Onion,0.0,All Seasons,3419.6,282184.0
363476,2018-2019,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,All Seasons,75.0,Hectare,2170.0,Tonnes,28.933,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,All Seasons,20433.0,944546.0
363813,2018-2019,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,All Seasons,100.0,Hectare,2128.0,Tonnes,21.28,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,All Seasons,20433.0,944546.0
363915,2018-2019,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,All Seasons,87.0,Hectare,2520.0,Tonnes,28.966,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,All Seasons,20433.0,944546.0
364142,2018-2019,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,All Seasons,560.0,Hectare,14942.0,Tonnes,26.682,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,All Seasons,20433.0,944546.0
363474,2018-2019,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Kharif,1.0,Hectare,13.0,Tonnes,13.0,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Kharif,20433.0,944546.0
363811,2018-2019,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Kharif,49.0,Hectare,641.0,Tonnes,13.082,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Kharif,20433.0,944546.0
363913,2018-2019,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,Kharif,1.0,Hectare,13.0,Tonnes,13.0,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Kharif,20433.0,944546.0
364140,2018-2019,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Kharif,86.0,Hectare,1125.0,Tonnes,13.081,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Kharif,20433.0,944546.0
407381,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Kharif,1.0,Hectare,13.0,Tonnes,13.0,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Kharif,23145.325,1101556.0
407849,2020-2021,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Kharif,10.0,Hectare,133.0,Tonnes,13.3,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Kharif,23145.325,1101556.0
303209,2015-2016,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,443.0,Hectare,13354.0,Tonnes,30.144,Tonnes/Hectare,Adilabad,942.7399999999996,516.9540423964002,1103.7999999999993,14.616012916726936,2015-2016,Food Crop,Vegetable,Onion,0.0,Rabi,3419.6,282184.0
322126,2016-2017,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,47.0,Hectare,1544.0,Tonnes,32.851,Tonnes/Hectare,Adilabad,1268.01,695.2351840497998,1103.5999999999992,-22.99744870822964,2016-2017,Food Crop,Vegetable,Onion,0.0,Rabi,19262.6,824372.0
322503,2016-2017,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Rabi,206.0,Hectare,6766.0,Tonnes,32.845,Tonnes/Hectare,Adilabad,1268.01,695.2351840497998,1103.5999999999992,-22.99744870822964,2016-2017,Food Crop,Vegetable,Onion,0.0,Rabi,19262.6,824372.0
322620,2016-2017,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,Rabi,131.0,Hectare,4302.0,Tonnes,32.84,Tonnes/Hectare,Adilabad,1268.01,695.2351840497998,1103.5999999999992,-22.99744870822964,2016-2017,Food Crop,Vegetable,Onion,0.0,Rabi,19262.6,824372.0
322807,2016-2017,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Rabi,346.0,Hectare,11364.0,Tonnes,32.844,Tonnes/Hectare,Adilabad,1268.01,695.2351840497998,1103.5999999999992,-22.99744870822964,2016-2017,Food Crop,Vegetable,Onion,0.0,Rabi,19262.6,824372.0
363475,2018-2019,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,74.0,Hectare,2157.0,Tonnes,29.149,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Rabi,20433.0,944546.0
363812,2018-2019,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Rabi,51.0,Hectare,1487.0,Tonnes,29.157,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Rabi,20433.0,944546.0
363914,2018-2019,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,Rabi,86.0,Hectare,2507.0,Tonnes,29.151,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Rabi,20433.0,944546.0
364141,2018-2019,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Rabi,474.0,Hectare,13817.0,Tonnes,29.15,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Vegetable,Onion,0.0,Rabi,20433.0,944546.0
385440,2019-2020,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,14.0,Hectare,480.0,Tonnes,34.286,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Vegetable,Onion,0.0,Rabi,23009.625,1048794.0
385838,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Rabi,34.0,Hectare,1165.0,Tonnes,34.265,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Vegetable,Onion,0.0,Rabi,23009.625,1048794.0
385969,2019-2020,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,Rabi,35.0,Hectare,1199.0,Tonnes,34.257,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Vegetable,Onion,0.0,Rabi,23009.625,1048794.0
386247,2019-2020,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Rabi,166.0,Hectare,5686.0,Tonnes,34.253,Tonnes/Hectare,Adilabad,1414.6799999999992,775.7156292398001,1103.7999999999993,69.93118002375942,2019-2020,Food Crop,Vegetable,Onion,0.0,Rabi,23009.625,1048794.0
406896,2020-2021,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,31.0,Hectare,1008.0,Tonnes,32.516,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Rabi,23145.325,1101556.0
407382,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Rabi,63.0,Hectare,2048.0,Tonnes,32.508,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Rabi,23145.325,1101556.0
407524,2020-2021,Telangana,36,Mancherial,684,Onion,708.0,Vegetable,Rabi,24.0,Hectare,780.0,Tonnes,32.5,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Rabi,23145.325,1101556.0
407850,2020-2021,Telangana,36,Nirmal,680,Onion,708.0,Vegetable,Rabi,79.0,Hectare,2546.0,Tonnes,32.228,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Vegetable,Onion,0.0,Rabi,23145.325,1101556.0
284724,2014-2015,Telangana,36,Adilabad,501,Other Kharif Pulses,288.0,Pulses,Kharif,96.0,Hectare,33.0,Tonnes,0.344,Tonnes/Hectare,Adilabad,963.27,528.2017072547,1103.5999999999992,89.29453694613629,2014-2015,Food Crop,Pulses,Other Kharif Pulses,0.0,Kharif,3201.2,271774.0
303211,2015-2016,Telangana,36,Adilabad,501,Other Kharif Pulses,288.0,Pulses,Kharif,29.0,Hectare,7.0,Tonnes,0.241,Tonnes/Hectare,Adilabad,942.7399999999996,516.9540423964002,1103.7999999999993,14.616012916726936,2015-2016,Food Crop,Pulses,Other Kharif Pulses,0.0,Kharif,3419.6,282184.0
284725,2014-2015,Telangana,36,Adilabad,501,Other Rabi Pulses,288.0,Pulses,Rabi,12.0,Hectare,4.0,Tonnes,0.333,Tonnes/Hectare,Adilabad,963.27,528.2017072547,1103.5999999999992,89.29453694613629,2014-2015,Food Crop,Pulses,Other Rabi Pulses,0.0,Rabi,3201.2,271774.0
322128,2016-2017,Telangana,36,Adilabad,501,Potato,701.0,Vegetable,Rabi,1.0,Hectare,10.0,Tonnes,10.0,Tonnes/Hectare,Adilabad,1268.01,695.2351840497998,1103.5999999999992,-22.99744870822964,2016-2017,Food Crop,Vegetable,Potato,0.0,Rabi,19262.6,824372.0
450671,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699,Potato,701.0,Vegetable,Rabi,1.0,Hectare,21.0,Tonnes,21.0,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Vegetable,Potato,0.0,Rabi,23422.825,1040598.0
284726,2014-2015,Telangana,36,Adilabad,501,Ragi,105.0,Cereals,Rabi,8.0,Hectare,9.0,Tonnes,1.125,Tonnes/Hectare,Adilabad,963.27,528.2017072547,1103.5999999999992,89.29453694613629,2014-2015,Food Crop,Cereals,Ragi,0.0,Rabi,3201.2,271774.0
303213,2015-2016,Telangana,36,Adilabad,501,Ragi,105.0,Cereals,Rabi,4.0,Hectare,2.0,Tonnes,0.5,Tonnes/Hectare,Adilabad,942.7399999999996,516.9540423964002,1103.7999999999993,14.616012916726936,2015-2016,Food Crop,Cereals,Ragi,0.0,Rabi,3419.6,282184.0
364143,2018-2019,Telangana,36,Nirmal,680,Ragi,105.0,Cereals,Rabi,6.0,Hectare,6.0,Tonnes,1.0,Tonnes/Hectare,Adilabad,1302.1600000000003,713.9994093663,1103.5999999999992,75.47406806012893,2018-2019,Food Crop,Cereals,Ragi,0.0,Rabi,20433.0,944546.0
284727,2014-2015,Telangana,36,Adilabad,501,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,696.0,Hectare,1224.0,Tonnes,1.759,Tonnes/Hectare,Adilabad,963.27,528.2017072547,1103.5999999999992,89.29453694613629,2014-2015,Non Food Crop,Oilseeds,Rapeseed &Mustard,0.0,Rabi,3201.2,271774.0
284730,2014-2015,Telangana,36,Adilabad,501,Rice,101.0,Cereals,All Seasons,50080.0,Hectare,126126.0,Tonnes,2.518,Tonnes/Hectare,Adilabad,963.27,528.2017072547,1103.5999999999992,89.29453694613629,2014-2015,Food Crop,Cereals,Rice,0.0,All Seasons,3201.2,271774.0
406899,2020-2021,Telangana,36,Adilabad,501,Rice,101.0,Cereals,All Seasons,1056.0,Hectare,3275.0,Tonnes,3.101,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Cereals,Rice,0.0,All Seasons,23145.325,1101556.0
407386,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,All Seasons,28960.0,Hectare,85370.0,Tonnes,2.948,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Cereals,Rice,0.0,All Seasons,23145.325,1101556.0
407527,2020-2021,Telangana,36,Mancherial,684,Rice,101.0,Cereals,All Seasons,110936.0,Hectare,335396.0,Tonnes,3.023,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Cereals,Rice,0.0,All Seasons,23145.325,1101556.0
407854,2020-2021,Telangana,36,Nirmal,680,Rice,101.0,Cereals,All Seasons,81477.0,Hectare,278746.0,Tonnes,3.421,Tonnes/Hectare,Adilabad,1114.7199999999991,567.5759671105001,1103.5999999999992,-15.100530357419071,2020-2021,Food Crop,Cereals,Rice,0.0,All Seasons,23145.325,1101556.0
428160,2021-2022,Telangana,36,Adilabad,501,Rice,101.0,Cereals,All Seasons,832.0,Hectare,2750.0,Tonnes,3.305,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Cereals,Rice,0.0,All Seasons,22606.925,1041832.0
428719,2021-2022,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,All Seasons,24134.0,Hectare,60012.0,Tonnes,2.487,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Cereals,Rice,0.0,All Seasons,22606.925,1041832.0
428882,2021-2022,Telangana,36,Mancherial,684,Rice,101.0,Cereals,All Seasons,91124.0,Hectare,246070.0,Tonnes,2.7,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Cereals,Rice,0.0,All Seasons,22606.925,1041832.0
429277,2021-2022,Telangana,36,Nirmal,680,Rice,101.0,Cereals,All Seasons,70938.0,Hectare,236713.0,Tonnes,3.337,Tonnes/Hectare,Adilabad,1417.6999999999996,762.8942399207006,1103.5999999999992,47.542024516481625,2021-2022,Food Crop,Cereals,Rice,0.0,All Seasons,22606.925,1041832.0
450175,2022-2023,Telangana,36,Adilabad,501,Rice,101.0,Cereals,All Seasons,868.0,Hectare,3026.0,Tonnes,3.486,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Cereals,Rice,0.0,All Seasons,23422.825,1040598.0
450675,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,All Seasons,31107.0,Hectare,88043.0,Tonnes,2.83,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Cereals,Rice,0.0,All Seasons,23422.825,1040598.0
450825,2022-2023,Telangana,36,Mancherial,684,Rice,101.0,Cereals,All Seasons,105604.0,Hectare,330641.0,Tonnes,3.131,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Cereals,Rice,0.0,All Seasons,23422.825,1040598.0
451163,2022-2023,Telangana,36,Nirmal,680,Rice,101.0,Cereals,All Seasons,94498.0,Hectare,313667.0,Tonnes,3.319,Tonnes/Hectare,Adilabad,1907.2999999999984,1040.0245319448004,1103.5999999999992,68.3522533262958,2022-2023,Food Crop,Cereals,Rice,0.0,All Seasons,23422.825,1040598.0
