id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
547805,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,1063.0,Mahabubnagar
547806,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Mahabubnagar
547807,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,3.0,Mahabubnagar
547808,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Mahabubnagar
547809,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,723.0,Mahabubnagar
547810,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,68867.0,Mahabubnagar
547811,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Mahabubnagar
547812,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,29345.0,Mahabubnagar
547813,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Mahabubnagar
547814,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,7.0,Mahabubnagar
547815,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Mahabubnagar
547816,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,7.0,Mahabubnagar
547817,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Gram,201.0,,66.0,Mahabubnagar
547818,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Mahabubnagar
547819,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,359.0,Mahabubnagar
547820,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Mahabubnagar
547821,2021-2022,Telangana,36,Mahabubnagar,512.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,217.0,Mahabubnagar
547822,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Mahabubnagar
547823,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Mahabubnagar
547824,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Mahabubnagar
547825,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Mahabubnagar
547826,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,1.0,Mahabubnagar
547827,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Mahabubnagar
547828,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Mahabubnagar
547829,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Mahabubnagar
547830,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Mahabubnagar
547831,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,186.0,Mahabubnagar
547832,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,9035.0,Mahabubnagar
547833,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Mahabubnagar
547834,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,262.0,Mahabubnagar
547835,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,1.0,Mahabubnagar
547836,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,9.0,Mahabubnagar
547838,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,13.0,Mahabubnagar
547839,2021-2022,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,374.0,Mahabubnagar
547840,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Adilabad
547841,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Adilabad
547842,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Adilabad
547843,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,72.0,Adilabad
547844,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Adilabad
547845,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,664.0,Adilabad
547846,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Adilabad
547847,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Adilabad
547848,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Adilabad
547849,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,0.0,Adilabad
547850,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,65725.0,Adilabad
547851,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Adilabad
547852,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,25313.0,Adilabad
547853,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Adilabad
547854,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,49.0,Adilabad
547855,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Adilabad
547856,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,18.0,Adilabad
547857,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Pulses,Pulses,Gram,201.0,,78.0,Adilabad
547858,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Adilabad
547859,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,852.0,Adilabad
547860,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Adilabad
547861,2021-2022,Telangana,36,Mancherial,684.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,2.0,Adilabad
547862,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Adilabad
547863,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Adilabad
547864,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Adilabad
547865,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Adilabad
547866,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,5924.0,Adilabad
547867,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Adilabad
547868,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Adilabad
547869,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Adilabad
547870,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Adilabad
547871,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,21.0,Adilabad
547872,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,254.0,Adilabad
547873,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Adilabad
547874,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,116.0,Adilabad
547875,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,12.0,Adilabad
547876,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,412.0,Adilabad
547877,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,3.0,Adilabad
547878,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,157.0,Adilabad
547879,2021-2022,Telangana,36,Mancherial,684.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,290.0,Adilabad
547880,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,22.0,Medak
547881,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Medak
547882,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Medak
547883,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,2295.0,Medak
547884,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Medak
547885,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,2580.0,Medak
547886,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Medak
547887,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,3.0,Medak
547888,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Medak
547889,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,7.0,Medak
547890,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,103929.0,Medak
547891,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Medak
547892,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,57412.0,Medak
547893,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Medak
547894,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,291.0,Medak
547895,2021-2022,Telangana,36,Medak,513.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Medak
547896,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,5.0,Medak
547897,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,,127.0,Medak
547898,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Medak
547899,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,580.0,Medak
547900,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Medak
547901,2021-2022,Telangana,36,Medak,513.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,742.0,Medak
547902,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Medak
547903,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Medak
547904,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Medak
547905,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Medak
547906,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,4.0,Medak
547907,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Medak
547908,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Medak
547909,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Medak
547910,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Medak
547911,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,127.0,Medak
547912,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,1481.0,Medak
547913,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Medak
547914,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,67.0,Medak
547915,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,49.0,Medak
547916,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,321.0,Medak
547917,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,10.0,Medak
547918,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,950.0,Medak
547919,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,142.0,Medak
547920,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,7.0,Ranga Reddy
547921,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Ranga Reddy
547922,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Ranga Reddy
547923,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,12.0,Ranga Reddy
547924,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
547925,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,168.0,Ranga Reddy
547926,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Ranga Reddy
547927,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,2.0,Ranga Reddy
547928,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
547929,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Ranga Reddy
547930,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,7457.0,Ranga Reddy
547931,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
547932,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,1996.0,Ranga Reddy
547933,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Ranga Reddy
547934,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,11.0,Ranga Reddy
547935,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Ranga Reddy
547936,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,1.0,Ranga Reddy
547937,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Ranga Reddy
547938,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Ranga Reddy
547939,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,47.0,Ranga Reddy
547940,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Ranga Reddy
547941,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,1.0,Ranga Reddy
547942,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Ranga Reddy
547943,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Ranga Reddy
547944,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Ranga Reddy
547945,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Ranga Reddy
547946,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,6.0,Ranga Reddy
547947,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Ranga Reddy
547948,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
547949,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Ranga Reddy
547950,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Ranga Reddy
547951,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,1896.0,Ranga Reddy
547952,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,11.0,Ranga Reddy
547953,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Ranga Reddy
547954,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,5.0,Ranga Reddy
547955,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,12.0,Ranga Reddy
547956,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,4.0,Ranga Reddy
547957,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Ranga Reddy
547958,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,12.0,Ranga Reddy
547959,2021-2022,Telangana,36,Medchal Malkajgiri,700.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,130.0,Ranga Reddy
547960,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,3.0,Warangal
547961,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Warangal
547962,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Warangal
547963,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,44.0,Warangal
547964,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Warangal
547965,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,1970.0,Warangal
547966,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Warangal
547989,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Warangal
547967,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Warangal
547968,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Warangal
547969,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Warangal
547970,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,41148.0,Warangal
547971,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Warangal
547972,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,6724.0,Warangal
547973,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Warangal
547974,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,1.0,Warangal
547975,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Warangal
547976,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,17.0,Warangal
547977,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Pulses,Pulses,Gram,201.0,,4.0,Warangal
547978,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,1.0,Warangal
547979,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,199.0,Warangal
547980,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Warangal
547981,2021-2022,Telangana,36,Mulugu,720.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,,Warangal
547982,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Warangal
547983,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Warangal
547984,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Warangal
547985,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Warangal
547986,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,1934.0,Warangal
547987,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Warangal
547988,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Warangal
547991,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,,Warangal
547992,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,257.0,Warangal
547993,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Warangal
547994,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,1.0,Warangal
547995,2021-2022,Telangana,36,Mulugu,720.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Warangal
