id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
450859,2022-2023,Telangana,36,Medak,513,Gram,201.0,Pulses,Total,352.0,Hectare,307.0,Tonnes,0.872,Tonnes/Hectare,Medak
450860,2022-2023,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Kharif,7.0,Hectare,17.0,Tonnes,2.429,Tonnes/Hectare,Medak
450861,2022-2023,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Rabi,46.0,Hectare,113.0,Tonnes,2.457,Tonnes/Hectare,Medak
450862,2022-2023,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Total,53.0,Hectare,130.0,Tonnes,2.453,Tonnes/Hectare,Medak
450863,2022-2023,Telangana,36,Medak,513,Horse-Gram,206.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak
450864,2022-2023,Telangana,36,Medak,513,Horse-Gram,206.0,Pulses,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak
450865,2022-2023,Telangana,36,Medak,513,Horse-Gram,206.0,Pulses,Total,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Medak
450866,2022-2023,Telangana,36,Medak,513,Jowar,102.0,Cereals,Kharif,73.0,Hectare,50.0,Tonnes,0.685,Tonnes/Hectare,Medak
450867,2022-2023,Telangana,36,Medak,513,Jowar,102.0,Cereals,Rabi,2426.0,Hectare,4905.0,Tonnes,2.022,Tonnes/Hectare,Medak
450868,2022-2023,Telangana,36,Medak,513,Jowar,102.0,Cereals,Total,2499.0,Hectare,4955.0,Tonnes,1.983,Tonnes/Hectare,Medak
450869,2022-2023,Telangana,36,Medak,513,Maize,104.0,Cereals,Kharif,2136.0,Hectare,5338.0,Tonnes,2.499,Tonnes/Hectare,Medak
450870,2022-2023,Telangana,36,Medak,513,Maize,104.0,Cereals,Rabi,1362.0,Hectare,7551.0,Tonnes,5.544,Tonnes/Hectare,Medak
450871,2022-2023,Telangana,36,Medak,513,Maize,104.0,Cereals,Total,3498.0,Hectare,12889.0,Tonnes,3.685,Tonnes/Hectare,Medak
450872,2022-2023,Telangana,36,Medak,513,Moong(Green Gram),204.0,Pulses,Kharif,627.0,Hectare,331.0,Tonnes,0.528,Tonnes/Hectare,Medak
450873,2022-2023,Telangana,36,Medak,513,Onion,708.0,Vegetable,Kharif,5.0,Hectare,54.0,Tonnes,10.8,Tonnes/Hectare,Medak
450874,2022-2023,Telangana,36,Medak,513,Onion,708.0,Vegetable,Rabi,537.0,Hectare,15570.0,Tonnes,28.994,Tonnes/Hectare,Medak
450875,2022-2023,Telangana,36,Medak,513,Onion,708.0,Vegetable,Total,542.0,Hectare,15624.0,Tonnes,28.827,Tonnes/Hectare,Medak
450876,2022-2023,Telangana,36,Medak,513,Potato,701.0,Vegetable,Rabi,8.0,Hectare,166.0,Tonnes,20.75,Tonnes/Hectare,Medak
450877,2022-2023,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,119309.0,Hectare,435359.0,Tonnes,3.649,Tonnes/Hectare,Medak
450878,2022-2023,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,105357.0,Hectare,350417.0,Tonnes,3.326,Tonnes/Hectare,Medak
450879,2022-2023,Telangana,36,Medak,513,Rice,101.0,Cereals,Total,224666.0,Hectare,785776.0,Tonnes,3.498,Tonnes/Hectare,Medak
450880,2022-2023,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,26.0,Hectare,23.0,Tonnes,0.885,Tonnes/Hectare,Medak
450881,2022-2023,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Medak
450882,2022-2023,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak
450883,2022-2023,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,30.0,Hectare,48.0,Tonnes,1.6,Tonnes/Hectare,Medak
450884,2022-2023,Telangana,36,Medak,513,Sugarcane,401.0,Sugar,Kharif,521.0,Hectare,46909.0,Tonnes,90.036,Tonnes/Hectare,Medak
450885,2022-2023,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Kharif,3.0,Hectare,6.0,Tonnes,2.0,Tonnes/Hectare,Medak
450886,2022-2023,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Rabi,143.0,Hectare,290.0,Tonnes,2.028,Tonnes/Hectare,Medak
450887,2022-2023,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Total,146.0,Hectare,296.0,Tonnes,2.027,Tonnes/Hectare,Medak
450888,2022-2023,Telangana,36,Medak,513,Sweet Potato,703.0,Vegetable,Rabi,5.0,Hectare,36.0,Tonnes,7.2,Tonnes/Hectare,Medak
450889,2022-2023,Telangana,36,Medak,513,Turmeric,504.0,Spices,Kharif,1.0,Hectare,8.0,Tonnes,8.0,Tonnes/Hectare,Medak
450890,2022-2023,Telangana,36,Medak,513,Urad,203.0,Pulses,Kharif,257.0,Hectare,138.0,Tonnes,0.537,Tonnes/Hectare,Medak
450891,2022-2023,Telangana,36,Medak,513,Urad,203.0,Pulses,Rabi,4.0,Hectare,6.0,Tonnes,1.5,Tonnes/Hectare,Medak
450892,2022-2023,Telangana,36,Medak,513,Urad,203.0,Pulses,Total,261.0,Hectare,144.0,Tonnes,0.552,Tonnes/Hectare,Medak
450894,2022-2023,Telangana,36,Medchal Malkajgiri,700,Arhar/Tur,202.0,Pulses,Kharif,62.0,Hectare,55.0,Tonnes,0.887,Tonnes/Hectare,Ranga Reddy
450895,2022-2023,Telangana,36,Medchal Malkajgiri,700,Bajra,103.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450896,2022-2023,Telangana,36,Medchal Malkajgiri,700,Bajra,103.0,Cereals,Rabi,5.0,Hectare,16.0,Tonnes,3.2,Tonnes/Hectare,Ranga Reddy
450897,2022-2023,Telangana,36,Medchal Malkajgiri,700,Bajra,103.0,Cereals,Total,6.0,Hectare,17.0,Tonnes,2.833,Tonnes/Hectare,Ranga Reddy
450898,2022-2023,Telangana,36,Medchal Malkajgiri,700,Banana,606.0,Fruits,Kharif,15.0,Hectare,633.0,Tonnes,42.2,Tonnes/Hectare,Ranga Reddy
450899,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cashewnut,619.0,Fruits,Kharif,1.0,Hectare,0.0,Tonnes,0.0,Tonnes/Hectare,Ranga Reddy
450900,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cotton(Lint),1101.0,Fiber Crops,Kharif,82.0,Hectare,239.0,Tonnes,2.915,Tonnes/Hectare,Ranga Reddy
450901,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cotton(Lint),1101.0,Fiber Crops,Rabi,6.0,Hectare,17.0,Tonnes,2.833,Tonnes/Hectare,Ranga Reddy
450902,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cotton(Lint),1101.0,Fiber Crops,Total,88.0,Hectare,256.0,Tonnes,2.909,Tonnes/Hectare,Ranga Reddy
450903,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450904,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cowpea(Lobia),288.0,Pulses,Rabi,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450905,2022-2023,Telangana,36,Medchal Malkajgiri,700,Cowpea(Lobia),288.0,Pulses,Total,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450906,2022-2023,Telangana,36,Medchal Malkajgiri,700,Dry Chillies,502.0,Spices,Rabi,3.0,Hectare,15.0,Tonnes,5.0,Tonnes/Hectare,Ranga Reddy
450907,2022-2023,Telangana,36,Medchal Malkajgiri,700,Gram,201.0,Pulses,Rabi,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare,Ranga Reddy
450908,2022-2023,Telangana,36,Medchal Malkajgiri,700,Horse-Gram,206.0,Pulses,Rabi,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare,Ranga Reddy
450909,2022-2023,Telangana,36,Medchal Malkajgiri,700,Jowar,102.0,Cereals,Kharif,19.0,Hectare,13.0,Tonnes,0.684,Tonnes/Hectare,Ranga Reddy
450910,2022-2023,Telangana,36,Medchal Malkajgiri,700,Jowar,102.0,Cereals,Rabi,2.0,Hectare,4.0,Tonnes,2.0,Tonnes/Hectare,Ranga Reddy
450911,2022-2023,Telangana,36,Medchal Malkajgiri,700,Jowar,102.0,Cereals,Total,21.0,Hectare,17.0,Tonnes,0.81,Tonnes/Hectare,Ranga Reddy
450912,2022-2023,Telangana,36,Medchal Malkajgiri,700,Maize,104.0,Cereals,Kharif,159.0,Hectare,210.0,Tonnes,1.321,Tonnes/Hectare,Ranga Reddy
450913,2022-2023,Telangana,36,Medchal Malkajgiri,700,Maize,104.0,Cereals,Rabi,119.0,Hectare,775.0,Tonnes,6.513,Tonnes/Hectare,Ranga Reddy
450914,2022-2023,Telangana,36,Medchal Malkajgiri,700,Maize,104.0,Cereals,Total,278.0,Hectare,985.0,Tonnes,3.543,Tonnes/Hectare,Ranga Reddy
450915,2022-2023,Telangana,36,Medchal Malkajgiri,700,Rice,101.0,Cereals,Kharif,7384.0,Hectare,29514.0,Tonnes,3.997,Tonnes/Hectare,Ranga Reddy
450916,2022-2023,Telangana,36,Medchal Malkajgiri,700,Rice,101.0,Cereals,Rabi,5644.0,Hectare,20364.0,Tonnes,3.608,Tonnes/Hectare,Ranga Reddy
450917,2022-2023,Telangana,36,Medchal Malkajgiri,700,Rice,101.0,Cereals,Total,13028.0,Hectare,49878.0,Tonnes,3.829,Tonnes/Hectare,Ranga Reddy
450918,2022-2023,Telangana,36,Medchal Malkajgiri,700,Safflower,1008.0,Oilseeds,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450919,2022-2023,Telangana,36,Medchal Malkajgiri,700,Sunflower,1007.0,Oilseeds,Kharif,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Ranga Reddy
450920,2022-2023,Telangana,36,Medchal Malkajgiri,700,Sunflower,1007.0,Oilseeds,Rabi,13.0,Hectare,24.0,Tonnes,1.846,Tonnes/Hectare,Ranga Reddy
450921,2022-2023,Telangana,36,Medchal Malkajgiri,700,Sunflower,1007.0,Oilseeds,Total,14.0,Hectare,26.0,Tonnes,1.857,Tonnes/Hectare,Ranga Reddy
450922,2022-2023,Telangana,36,Medchal Malkajgiri,700,Urad,203.0,Pulses,Kharif,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Ranga Reddy
450923,2022-2023,Telangana,36,Medchal Malkajgiri,700,Urad,203.0,Pulses,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Ranga Reddy
450924,2022-2023,Telangana,36,Medchal Malkajgiri,700,Urad,203.0,Pulses,Total,4.0,Hectare,4.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
450925,2022-2023,Telangana,36,Medchal Malkajgiri,700,Wheat,106.0,Cereals,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Ranga Reddy
450926,2022-2023,Telangana,36,Mulugu,720,Arhar/Tur,202.0,Pulses,Kharif,11.0,Hectare,10.0,Tonnes,0.909,Tonnes/Hectare,Warangal
450927,2022-2023,Telangana,36,Mulugu,720,Banana,606.0,Fruits,Kharif,226.0,Hectare,7877.0,Tonnes,34.854,Tonnes/Hectare,Warangal
450928,2022-2023,Telangana,36,Mulugu,720,Cashewnut,619.0,Fruits,Kharif,6.0,Hectare,1.0,Tonnes,0.167,Tonnes/Hectare,Warangal
450929,2022-2023,Telangana,36,Mulugu,720,Cotton(Lint),1101.0,Fiber Crops,Kharif,11162.0,Hectare,32370.0,Tonnes,2.9,Tonnes/Hectare,Warangal
450930,2022-2023,Telangana,36,Mulugu,720,Cotton(Lint),1101.0,Fiber Crops,Rabi,20.0,Hectare,58.0,Tonnes,2.9,Tonnes/Hectare,Warangal
450931,2022-2023,Telangana,36,Mulugu,720,Cotton(Lint),1101.0,Fiber Crops,Total,11182.0,Hectare,32428.0,Tonnes,2.9,Tonnes/Hectare,Warangal
450932,2022-2023,Telangana,36,Mulugu,720,Cowpea(Lobia),288.0,Pulses,Rabi,206.0,Hectare,186.0,Tonnes,0.903,Tonnes/Hectare,Warangal
450933,2022-2023,Telangana,36,Mulugu,720,Dry Chillies,502.0,Spices,Kharif,352.0,Hectare,1120.0,Tonnes,3.182,Tonnes/Hectare,Warangal
450934,2022-2023,Telangana,36,Mulugu,720,Dry Chillies,502.0,Spices,Rabi,7873.0,Hectare,36909.0,Tonnes,4.688,Tonnes/Hectare,Warangal
450935,2022-2023,Telangana,36,Mulugu,720,Dry Chillies,502.0,Spices,Total,8225.0,Hectare,38029.0,Tonnes,4.624,Tonnes/Hectare,Warangal
450936,2022-2023,Telangana,36,Mulugu,720,Groundnut,1001.0,Oilseeds,Rabi,517.0,Hectare,1396.0,Tonnes,2.7,Tonnes/Hectare,Warangal
450937,2022-2023,Telangana,36,Mulugu,720,Jowar,102.0,Cereals,Rabi,24.0,Hectare,50.0,Tonnes,2.083,Tonnes/Hectare,Warangal
450938,2022-2023,Telangana,36,Mulugu,720,Maize,104.0,Cereals,Kharif,394.0,Hectare,1230.0,Tonnes,3.122,Tonnes/Hectare,Warangal
450939,2022-2023,Telangana,36,Mulugu,720,Maize,104.0,Cereals,Rabi,2048.0,Hectare,12945.0,Tonnes,6.321,Tonnes/Hectare,Warangal
450940,2022-2023,Telangana,36,Mulugu,720,Maize,104.0,Cereals,Total,2442.0,Hectare,14175.0,Tonnes,5.805,Tonnes/Hectare,Warangal
450941,2022-2023,Telangana,36,Mulugu,720,Moong(Green Gram),204.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Warangal
450942,2022-2023,Telangana,36,Mulugu,720,Moong(Green Gram),204.0,Pulses,Rabi,253.0,Hectare,168.0,Tonnes,0.664,Tonnes/Hectare,Warangal
450943,2022-2023,Telangana,36,Mulugu,720,Moong(Green Gram),204.0,Pulses,Total,254.0,Hectare,169.0,Tonnes,0.665,Tonnes/Hectare,Warangal
450944,2022-2023,Telangana,36,Mulugu,720,Onion,708.0,Vegetable,Rabi,1.0,Hectare,26.0,Tonnes,26.0,Tonnes/Hectare,Warangal
450945,2022-2023,Telangana,36,Mulugu,720,Rice,101.0,Cereals,Kharif,40505.0,Hectare,122285.0,Tonnes,3.019,Tonnes/Hectare,Warangal
450946,2022-2023,Telangana,36,Mulugu,720,Rice,101.0,Cereals,Rabi,19777.0,Hectare,66767.0,Tonnes,3.376,Tonnes/Hectare,Warangal
450947,2022-2023,Telangana,36,Mulugu,720,Rice,101.0,Cereals,Total,60282.0,Hectare,189052.0,Tonnes,3.136,Tonnes/Hectare,Warangal
450948,2022-2023,Telangana,36,Mulugu,720,Sesamum,1003.0,Oilseeds,Rabi,14.0,Hectare,11.0,Tonnes,0.786,Tonnes/Hectare,Warangal
450949,2022-2023,Telangana,36,Mulugu,720,Sunflower,1007.0,Oilseeds,Rabi,3.0,Hectare,6.0,Tonnes,2.0,Tonnes/Hectare,Warangal
450950,2022-2023,Telangana,36,Mulugu,720,Turmeric,504.0,Spices,Kharif,20.0,Hectare,150.0,Tonnes,7.5,Tonnes/Hectare,Warangal
450951,2022-2023,Telangana,36,Mulugu,720,Turmeric,504.0,Spices,Rabi,20.0,Hectare,150.0,Tonnes,7.5,Tonnes/Hectare,Warangal
450952,2022-2023,Telangana,36,Mulugu,720,Turmeric,504.0,Spices,Total,40.0,Hectare,300.0,Tonnes,7.5,Tonnes/Hectare,Warangal
450953,2022-2023,Telangana,36,Mulugu,720,Urad,203.0,Pulses,Kharif,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare,Warangal
450954,2022-2023,Telangana,36,Mulugu,720,Urad,203.0,Pulses,Rabi,126.0,Hectare,64.0,Tonnes,0.508,Tonnes/Hectare,Warangal
450955,2022-2023,Telangana,36,Mulugu,720,Urad,203.0,Pulses,Total,128.0,Hectare,65.0,Tonnes,0.508,Tonnes/Hectare,Warangal
450956,2022-2023,Telangana,36,Nagarkurnool,694,Arhar/Tur,202.0,Pulses,Kharif,1469.0,Hectare,1378.0,Tonnes,0.938,Tonnes/Hectare,Mahabubnagar
450957,2022-2023,Telangana,36,Nagarkurnool,694,Arhar/Tur,202.0,Pulses,Rabi,11.0,Hectare,13.0,Tonnes,1.182,Tonnes/Hectare,Mahabubnagar
450958,2022-2023,Telangana,36,Nagarkurnool,694,Arhar/Tur,202.0,Pulses,Total,1480.0,Hectare,1391.0,Tonnes,0.94,Tonnes/Hectare,Mahabubnagar
450959,2022-2023,Telangana,36,Nagarkurnool,694,Bajra,103.0,Cereals,Kharif,16.0,Hectare,14.0,Tonnes,0.875,Tonnes/Hectare,Mahabubnagar
450960,2022-2023,Telangana,36,Nagarkurnool,694,Bajra,103.0,Cereals,Rabi,8.0,Hectare,26.0,Tonnes,3.25,Tonnes/Hectare,Mahabubnagar
450961,2022-2023,Telangana,36,Nagarkurnool,694,Bajra,103.0,Cereals,Total,24.0,Hectare,40.0,Tonnes,1.667,Tonnes/Hectare,Mahabubnagar
450962,2022-2023,Telangana,36,Nagarkurnool,694,Banana,606.0,Fruits,Kharif,35.0,Hectare,1476.0,Tonnes,42.171,Tonnes/Hectare,Mahabubnagar
450963,2022-2023,Telangana,36,Nagarkurnool,694,Castor Seed,1002.0,Oilseeds,Kharif,67.0,Hectare,20.0,Tonnes,0.299,Tonnes/Hectare,Mahabubnagar
450964,2022-2023,Telangana,36,Nagarkurnool,694,Castor Seed,1002.0,Oilseeds,Rabi,644.0,Hectare,609.0,Tonnes,0.946,Tonnes/Hectare,Mahabubnagar
450965,2022-2023,Telangana,36,Nagarkurnool,694,Castor Seed,1002.0,Oilseeds,Total,711.0,Hectare,629.0,Tonnes,0.885,Tonnes/Hectare,Mahabubnagar
450966,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,141458.0,Hectare,327850.0,Tonnes,2.318,Tonnes/Hectare,Mahabubnagar
450967,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Rabi,91.0,Hectare,211.0,Tonnes,2.319,Tonnes/Hectare,Mahabubnagar
450968,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Total,141549.0,Hectare,328061.0,Tonnes,2.318,Tonnes/Hectare,Mahabubnagar
450969,2022-2023,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar
450970,2022-2023,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Rabi,38.0,Hectare,34.0,Tonnes,0.895,Tonnes/Hectare,Mahabubnagar
450971,2022-2023,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Total,39.0,Hectare,35.0,Tonnes,0.897,Tonnes/Hectare,Mahabubnagar
450972,2022-2023,Telangana,36,Nagarkurnool,694,Dry Chillies,502.0,Spices,Kharif,2534.0,Hectare,11302.0,Tonnes,4.46,Tonnes/Hectare,Mahabubnagar
450973,2022-2023,Telangana,36,Nagarkurnool,694,Dry Chillies,502.0,Spices,Rabi,172.0,Hectare,728.0,Tonnes,4.233,Tonnes/Hectare,Mahabubnagar
450974,2022-2023,Telangana,36,Nagarkurnool,694,Dry Chillies,502.0,Spices,Total,2706.0,Hectare,12030.0,Tonnes,4.446,Tonnes/Hectare,Mahabubnagar
450975,2022-2023,Telangana,36,Nagarkurnool,694,Gram,201.0,Pulses,Rabi,41.0,Hectare,49.0,Tonnes,1.195,Tonnes/Hectare,Mahabubnagar
450976,2022-2023,Telangana,36,Nagarkurnool,694,Groundnut,1001.0,Oilseeds,Kharif,154.0,Hectare,339.0,Tonnes,2.201,Tonnes/Hectare,Mahabubnagar
450977,2022-2023,Telangana,36,Nagarkurnool,694,Groundnut,1001.0,Oilseeds,Rabi,47682.0,Hectare,120922.0,Tonnes,2.536,Tonnes/Hectare,Mahabubnagar
450978,2022-2023,Telangana,36,Nagarkurnool,694,Groundnut,1001.0,Oilseeds,Total,47836.0,Hectare,121261.0,Tonnes,2.535,Tonnes/Hectare,Mahabubnagar
450979,2022-2023,Telangana,36,Nagarkurnool,694,Horse-Gram,206.0,Pulses,Kharif,8.0,Hectare,5.0,Tonnes,0.625,Tonnes/Hectare,Mahabubnagar
450980,2022-2023,Telangana,36,Nagarkurnool,694,Horse-Gram,206.0,Pulses,Rabi,62.0,Hectare,30.0,Tonnes,0.484,Tonnes/Hectare,Mahabubnagar
450981,2022-2023,Telangana,36,Nagarkurnool,694,Horse-Gram,206.0,Pulses,Total,70.0,Hectare,35.0,Tonnes,0.5,Tonnes/Hectare,Mahabubnagar
450982,2022-2023,Telangana,36,Nagarkurnool,694,Jowar,102.0,Cereals,Kharif,1049.0,Hectare,778.0,Tonnes,0.742,Tonnes/Hectare,Mahabubnagar
450983,2022-2023,Telangana,36,Nagarkurnool,694,Jowar,102.0,Cereals,Rabi,586.0,Hectare,645.0,Tonnes,1.101,Tonnes/Hectare,Mahabubnagar
450984,2022-2023,Telangana,36,Nagarkurnool,694,Jowar,102.0,Cereals,Total,1635.0,Hectare,1423.0,Tonnes,0.87,Tonnes/Hectare,Mahabubnagar
450985,2022-2023,Telangana,36,Nagarkurnool,694,Maize,104.0,Cereals,Kharif,14906.0,Hectare,66034.0,Tonnes,4.43,Tonnes/Hectare,Mahabubnagar
450986,2022-2023,Telangana,36,Nagarkurnool,694,Maize,104.0,Cereals,Rabi,8478.0,Hectare,45120.0,Tonnes,5.322,Tonnes/Hectare,Mahabubnagar
450987,2022-2023,Telangana,36,Nagarkurnool,694,Maize,104.0,Cereals,Total,23384.0,Hectare,111154.0,Tonnes,4.753,Tonnes/Hectare,Mahabubnagar
450988,2022-2023,Telangana,36,Nagarkurnool,694,Moong(Green Gram),204.0,Pulses,Kharif,15.0,Hectare,10.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar
450989,2022-2023,Telangana,36,Nagarkurnool,694,Moong(Green Gram),204.0,Pulses,Rabi,43.0,Hectare,50.0,Tonnes,1.163,Tonnes/Hectare,Mahabubnagar
450990,2022-2023,Telangana,36,Nagarkurnool,694,Moong(Green Gram),204.0,Pulses,Total,58.0,Hectare,60.0,Tonnes,1.034,Tonnes/Hectare,Mahabubnagar
450991,2022-2023,Telangana,36,Nagarkurnool,694,Onion,708.0,Vegetable,Kharif,14.0,Hectare,150.0,Tonnes,10.714,Tonnes/Hectare,Mahabubnagar
450992,2022-2023,Telangana,36,Nagarkurnool,694,Onion,708.0,Vegetable,Rabi,21.0,Hectare,536.0,Tonnes,25.524,Tonnes/Hectare,Mahabubnagar
450993,2022-2023,Telangana,36,Nagarkurnool,694,Onion,708.0,Vegetable,Total,35.0,Hectare,686.0,Tonnes,19.6,Tonnes/Hectare,Mahabubnagar
450994,2022-2023,Telangana,36,Nagarkurnool,694,Potato,701.0,Vegetable,Rabi,1.0,Hectare,21.0,Tonnes,21.0,Tonnes/Hectare,Mahabubnagar
450995,2022-2023,Telangana,36,Nagarkurnool,694,Ragi,105.0,Cereals,Kharif,20.0,Hectare,32.0,Tonnes,1.6,Tonnes/Hectare,Mahabubnagar
450996,2022-2023,Telangana,36,Nagarkurnool,694,Ragi,105.0,Cereals,Rabi,8.0,Hectare,7.0,Tonnes,0.875,Tonnes/Hectare,Mahabubnagar
450997,2022-2023,Telangana,36,Nagarkurnool,694,Ragi,105.0,Cereals,Total,28.0,Hectare,39.0,Tonnes,1.393,Tonnes/Hectare,Mahabubnagar
450998,2022-2023,Telangana,36,Nagarkurnool,694,Rice,101.0,Cereals,Kharif,49811.0,Hectare,164476.0,Tonnes,3.302,Tonnes/Hectare,Mahabubnagar
450999,2022-2023,Telangana,36,Nagarkurnool,694,Rice,101.0,Cereals,Rabi,62949.0,Hectare,219251.0,Tonnes,3.483,Tonnes/Hectare,Mahabubnagar
451000,2022-2023,Telangana,36,Nagarkurnool,694,Rice,101.0,Cereals,Total,112760.0,Hectare,383727.0,Tonnes,3.403,Tonnes/Hectare,Mahabubnagar
451001,2022-2023,Telangana,36,Nagarkurnool,694,Safflower,1008.0,Oilseeds,Rabi,17.0,Hectare,15.0,Tonnes,0.882,Tonnes/Hectare,Mahabubnagar
451002,2022-2023,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Kharif,7.0,Hectare,1.0,Tonnes,0.143,Tonnes/Hectare,Mahabubnagar
451003,2022-2023,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Rabi,5.0,Hectare,4.0,Tonnes,0.8,Tonnes/Hectare,Mahabubnagar
451004,2022-2023,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Total,12.0,Hectare,5.0,Tonnes,0.417,Tonnes/Hectare,Mahabubnagar
451005,2022-2023,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Kharif,6.0,Hectare,6.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar
451006,2022-2023,Telangana,36,Nagarkurnool,694,Soyabean,1009.0,Oilseeds,Kharif,5.0,Hectare,8.0,Tonnes,1.6,Tonnes/Hectare,Mahabubnagar
451007,2022-2023,Telangana,36,Nagarkurnool,694,Sugarcane,401.0,Sugar,Kharif,102.0,Hectare,8964.0,Tonnes,87.882,Tonnes/Hectare,Mahabubnagar
451008,2022-2023,Telangana,36,Nagarkurnool,694,Sunflower,1007.0,Oilseeds,Rabi,13.0,Hectare,24.0,Tonnes,1.846,Tonnes/Hectare,Mahabubnagar
451009,2022-2023,Telangana,36,Nagarkurnool,694,Turmeric,504.0,Spices,Kharif,2.0,Hectare,15.0,Tonnes,7.5,Tonnes/Hectare,Mahabubnagar
451010,2022-2023,Telangana,36,Nagarkurnool,694,Urad,203.0,Pulses,Kharif,36.0,Hectare,47.0,Tonnes,1.306,Tonnes/Hectare,Mahabubnagar
451011,2022-2023,Telangana,36,Nagarkurnool,694,Urad,203.0,Pulses,Rabi,5576.0,Hectare,7143.0,Tonnes,1.281,Tonnes/Hectare,Mahabubnagar
451012,2022-2023,Telangana,36,Nagarkurnool,694,Urad,203.0,Pulses,Total,5612.0,Hectare,7190.0,Tonnes,1.281,Tonnes/Hectare,Mahabubnagar
451013,2022-2023,Telangana,36,Nagarkurnool,694,Wheat,106.0,Cereals,Kharif,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar
451014,2022-2023,Telangana,36,Nagarkurnool,694,Wheat,106.0,Cereals,Rabi,2.0,Hectare,4.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar
451015,2022-2023,Telangana,36,Nagarkurnool,694,Wheat,106.0,Cereals,Total,3.0,Hectare,6.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar
451016,2022-2023,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Kharif,1561.0,Hectare,932.0,Tonnes,0.597,Tonnes/Hectare,Nalgonda
451017,2022-2023,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Rabi,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Nalgonda
