id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name
170751,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,2135.0,Adilabad
170752,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,8724.0,Adilabad
170753,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,81270.0,Adilabad
170754,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,10112.0,Adilabad
170755,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,,Adilabad
170756,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,1804.0,Adilabad
170757,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,1680.0,Adilabad
170758,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,3995.0,Adilabad
170759,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,25746.0,Adilabad
170760,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,10589.0,Khammam
170761,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,,Khammam
170762,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,5785.0,Khammam
170763,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,56154.0,Khammam
170764,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,1680.0,Khammam
170765,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Tubewell,81777.0,Khammam
170766,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,8761.0,Khammam
170767,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,,Khammam
170768,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,3786.0,Khammam
170769,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,46053.0,Khammam
170770,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,1270.0,Khammam
170771,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Tubewell,56818.0,Khammam
170772,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Government,51098.0,Warangal
170773,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Private,,Warangal
170774,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Other Source,Other Source,,Warangal
170775,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Tank,Tank,10188.0,Warangal
170776,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Other Well,82279.0,Warangal
170777,2022-2023,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Tubewell,26279.0,Warangal
170778,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Government,29637.0,Warangal
170779,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Private,,Warangal
170780,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Other Source,Other Source,,Warangal
170781,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Tank,Tank,8354.0,Warangal
170782,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Other Well,45894.0,Warangal
170783,2022-2023,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Tubewell,20254.0,Warangal
170796,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Canal,Government,85181.0,Karimnagar
170797,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Canal,Private,,Karimnagar
170798,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Other Source,Other Source,,Karimnagar
170799,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Tank,Tank,29972.0,Karimnagar
170800,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Well,Other Well,130116.0,Karimnagar
170801,2022-2023,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Well,Tubewell,66952.0,Karimnagar
170802,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Canal,Government,60433.0,Karimnagar
170803,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Canal,Private,,Karimnagar
170804,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Other Source,Other Source,,Karimnagar
170805,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Tank,Tank,19994.0,Karimnagar
170806,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Well,Other Well,73917.0,Karimnagar
170807,2022-2023,Telangana,36,Jagitial,681.0,Net Irrigated Area,Well,Tubewell,29480.0,Karimnagar
170808,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Canal,Government,21563.0,Warangal
170809,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Canal,Private,,Warangal
170810,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Other Source,Other Source,,Warangal
170811,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Tank,Tank,12713.0,Warangal
170812,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Well,Other Well,15011.0,Warangal
170813,2022-2023,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Well,Tubewell,133916.0,Warangal
170814,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Canal,Government,8194.0,Warangal
170815,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Canal,Private,,Warangal
170816,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Other Source,Other Source,,Warangal
170817,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Tank,Tank,6611.0,Warangal
170818,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Well,Other Well,8271.0,Warangal
170819,2022-2023,Telangana,36,Jangoan,689.0,Net Irrigated Area,Well,Tubewell,77071.0,Warangal
170820,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Canal,Government,3679.0,Warangal
170821,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Canal,Private,,Warangal
170822,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Other Source,Other Source,2600.0,Warangal
170823,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Tank,Tank,32434.0,Warangal
170824,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Well,Other Well,27392.0,Warangal
170825,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Well,Tubewell,42773.0,Warangal
170826,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Canal,Government,1430.0,Warangal
170827,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Canal,Private,,Warangal
170828,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Other Source,Other Source,1749.0,Warangal
170829,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Tank,Tank,20977.0,Warangal
170830,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Well,Other Well,19662.0,Warangal
170831,2022-2023,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Well,Tubewell,25598.0,Warangal
170832,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Canal,Government,109990.0,Mahabubnagar
170833,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
170834,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Other Source,Other Source,6525.0,Mahabubnagar
170835,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Tank,Tank,6017.0,Mahabubnagar
170836,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Other Well,2354.0,Mahabubnagar
170837,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,57926.0,Mahabubnagar
170838,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Canal,Government,81393.0,Mahabubnagar
170839,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
170840,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Other Source,Other Source,4959.0,Mahabubnagar
170841,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Tank,Tank,4626.0,Mahabubnagar
170842,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Other Well,1926.0,Mahabubnagar
170843,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,43106.0,Mahabubnagar
170844,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,32926.0,Nizamabad
170845,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,,Nizamabad
170846,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,3526.0,Nizamabad
170847,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,38453.0,Nizamabad
170848,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1302.0,Nizamabad
170849,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,191689.0,Nizamabad
170850,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,17513.0,Nizamabad
170851,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,,Nizamabad
170852,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,2300.0,Nizamabad
170853,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,24030.0,Nizamabad
170854,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1302.0,Nizamabad
170855,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,103362.0,Nizamabad
170856,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,99623.0,Karimnagar
170857,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,,Karimnagar
170858,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,,Karimnagar
170859,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,24723.0,Karimnagar
170860,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Well,Other Well,107632.0,Karimnagar
170861,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Well,Tubewell,14202.0,Karimnagar
170862,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,54830.0,Karimnagar
170863,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,,Karimnagar
170864,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,,Karimnagar
170865,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,15062.0,Karimnagar
170866,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Well,Other Well,60821.0,Karimnagar
170867,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Well,Tubewell,9892.0,Karimnagar
170868,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Canal,Government,232838.0,Khammam
170869,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Canal,Private,,Khammam
170870,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Other Source,Other Source,2190.0,Khammam
170871,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Tank,Tank,28077.0,Khammam
170872,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Well,Other Well,23233.0,Khammam
170873,2022-2023,Telangana,36,Khammam,509.0,Gross Irrigated Area,Well,Tubewell,82276.0,Khammam
170874,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Canal,Government,144359.0,Khammam
170875,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Canal,Private,,Khammam
170876,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Other Source,Other Source,1358.0,Khammam
170877,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Tank,Tank,19934.0,Khammam
170878,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Well,Other Well,17671.0,Khammam
170879,2022-2023,Telangana,36,Khammam,509.0,Net Irrigated Area,Well,Tubewell,58427.0,Khammam
170880,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Canal,Government,7626.0,Adilabad
170881,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Canal,Private,,Adilabad
170882,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Other Source,Other Source,2190.0,Adilabad
170883,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Tank,Tank,12680.0,Adilabad
170884,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Well,Other Well,2191.0,Adilabad
170885,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Well,Tubewell,11371.0,Adilabad
170886,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Canal,Government,5208.0,Adilabad
170887,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Canal,Private,,Adilabad
170888,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Other Source,Other Source,1837.0,Adilabad
170889,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Tank,Tank,11076.0,Adilabad
170890,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Well,Other Well,1111.0,Adilabad
170891,2022-2023,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Well,Tubewell,5923.0,Adilabad
170892,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Canal,Government,71327.0,Warangal
170893,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Canal,Private,,Warangal
170894,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Other Source,Other Source,267.0,Warangal
170895,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Tank,Tank,14661.0,Warangal
170896,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Well,Other Well,77288.0,Warangal
170897,2022-2023,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Well,Tubewell,65180.0,Warangal
170898,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Canal,Government,34950.0,Warangal
170899,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Canal,Private,,Warangal
170900,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Other Source,Other Source,195.0,Warangal
170901,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Tank,Tank,9676.0,Warangal
170902,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Well,Other Well,60671.0,Warangal
170903,2022-2023,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Well,Tubewell,52441.0,Warangal
170904,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Canal,Government,9876.0,Mahabubnagar
170905,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
170906,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Other Source,Other Source,,Mahabubnagar
170907,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Tank,Tank,5158.0,Mahabubnagar
170908,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Well,Other Well,,Mahabubnagar
170909,2022-2023,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Well,Tubewell,137002.0,Mahabubnagar
170910,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Canal,Government,9184.0,Mahabubnagar
170911,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
170912,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Other Source,Other Source,,Mahabubnagar
170913,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Tank,Tank,4281.0,Mahabubnagar
170914,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Well,Other Well,,Mahabubnagar
170915,2022-2023,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Well,Tubewell,82556.0,Mahabubnagar
170916,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Canal,Government,32788.0,Adilabad
170917,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Canal,Private,,Adilabad
170918,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Other Source,Other Source,6033.0,Adilabad
170919,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Tank,Tank,17214.0,Adilabad
170920,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Well,Other Well,19645.0,Adilabad
170921,2022-2023,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Well,Tubewell,40973.0,Adilabad
170922,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Canal,Government,25707.0,Adilabad
170923,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Canal,Private,,Adilabad
170924,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Other Source,Other Source,698.0,Adilabad
170925,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Tank,Tank,13927.0,Adilabad
170926,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Well,Other Well,8253.0,Adilabad
170927,2022-2023,Telangana,36,Mancherial,684.0,Net Irrigated Area,Well,Tubewell,24539.0,Adilabad
170928,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Canal,Government,17520.0,Medak
170929,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Canal,Private,,Medak
170930,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Other Source,Other Source,9126.0,Medak
170931,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Tank,Tank,33593.0,Medak
170932,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Well,Other Well,,Medak
170933,2022-2023,Telangana,36,Medak,513.0,Gross Irrigated Area,Well,Tubewell,174946.0,Medak
170934,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Government,9208.0,Medak
170935,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Private,,Medak
170936,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Other Source,Other Source,5343.0,Medak
170937,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Tank,Tank,19783.0,Medak
170938,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Other Well,,Medak
170939,2022-2023,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Tubewell,98158.0,Medak
170940,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Government,,Ranga Reddy
170941,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
170942,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Other Source,Other Source,1059.0,Ranga Reddy
170943,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Tank,Tank,1741.0,Ranga Reddy
170944,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
170945,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Tubewell,19832.0,Ranga Reddy
170946,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Government,,Ranga Reddy
170947,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
170948,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Other Source,Other Source,569.0,Ranga Reddy
170949,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Tank,Tank,935.0,Ranga Reddy
170950,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
170951,2022-2023,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Tubewell,13608.0,Ranga Reddy
170952,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Government,14018.0,Warangal
170953,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Private,,Warangal
170954,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Other Source,Other Source,2051.0,Warangal
170955,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Tank,Tank,16904.0,Warangal
170956,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Other Well,2789.0,Warangal
170957,2022-2023,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Tubewell,37828.0,Warangal
170958,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Government,8796.0,Warangal
170959,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Private,,Warangal
170960,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Other Source,Other Source,1477.0,Warangal
170961,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Tank,Tank,14015.0,Warangal
170962,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Well,Other Well,1625.0,Warangal
170963,2022-2023,Telangana,36,Mulugu,720.0,Net Irrigated Area,Well,Tubewell,26076.0,Warangal
170964,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Government,36392.0,Mahabubnagar
170965,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
170966,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Other Source,Other Source,25.0,Mahabubnagar
170967,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Tank,Tank,3891.0,Mahabubnagar
170968,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Other Well,730.0,Mahabubnagar
170969,2022-2023,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Tubewell,155957.0,Mahabubnagar
