id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
17990,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Medak
17991,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,12.0,Medak
17992,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,7702.0,Medak
17993,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Medak
17994,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,4652.0,Medak
17995,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Medak
17996,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,182.0,Medak
17997,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Medak
17998,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Medak
17999,1998-1999,Telangana,36,Medak,513.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,258.0,Medak
18000,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Nalgonda
18001,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nalgonda
18002,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Nalgonda
18003,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,7.0,Nalgonda
18004,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nalgonda
18005,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,110.0,Nalgonda
18006,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nalgonda
18007,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Nalgonda
18008,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nalgonda
18009,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Nalgonda
18010,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,164296.0,Nalgonda
18011,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nalgonda
18012,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,153746.0,Nalgonda
18013,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nalgonda
18014,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Nalgonda
18015,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,18222.0,Nalgonda
18016,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Nalgonda
18017,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Nalgonda
18018,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Nalgonda
18019,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,2653.0,Nalgonda
18020,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nalgonda
18021,1998-1999,Telangana,36,Nalgonda,514.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,383.0,Nalgonda
18022,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nalgonda
18023,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nalgonda
18024,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nalgonda
18025,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,1.0,Nalgonda
18026,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,61.0,Nalgonda
18027,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nalgonda
18028,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nalgonda
18029,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nalgonda
18030,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nalgonda
18031,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,67.0,Nalgonda
18032,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,16855.0,Nalgonda
18033,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nalgonda
18034,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,1645.0,Nalgonda
18035,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nalgonda
18036,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Nalgonda
18037,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nalgonda
18038,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Nalgonda
18039,1998-1999,Telangana,36,Nalgonda,514.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,274.0,Nalgonda
18040,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,4973.0,Nizamabad
18041,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nizamabad
18042,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Nizamabad
18043,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,3934.0,Nizamabad
18044,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nizamabad
18045,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,29053.0,Nizamabad
18046,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nizamabad
18047,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Nizamabad
18048,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nizamabad
18049,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Nizamabad
18050,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,106000.0,Nizamabad
18051,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nizamabad
18052,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,50066.0,Nizamabad
18053,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nizamabad
18054,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,1127.0,Nizamabad
18055,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,3820.0,Nizamabad
18056,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Nizamabad
18057,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Gram,201.0,,27.0,Nizamabad
18058,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Nizamabad
18059,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,40.0,Nizamabad
18060,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nizamabad
18061,1998-1999,Telangana,36,Nizamabad,516.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,43297.0,Nizamabad
18062,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nizamabad
18063,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nizamabad
18064,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nizamabad
18065,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,39.0,Nizamabad
18066,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,177.0,Nizamabad
18067,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nizamabad
18068,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nizamabad
18069,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nizamabad
18070,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nizamabad
18071,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,12.0,Nizamabad
18072,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,14656.0,Nizamabad
18073,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nizamabad
18074,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,4121.0,Nizamabad
18075,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nizamabad
18076,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,1013.0,Nizamabad
18077,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nizamabad
18078,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Nizamabad
18079,1998-1999,Telangana,36,Nizamabad,516.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,27.0,Nizamabad
18080,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,1.0,Ranga Reddy
18081,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Ranga Reddy
18082,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Ranga Reddy
18083,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,9.0,Ranga Reddy
18084,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
18085,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,510.0,Ranga Reddy
18086,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Ranga Reddy
18087,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Ranga Reddy
18088,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
18089,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,146.0,Ranga Reddy
18090,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,28368.0,Ranga Reddy
18091,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
18092,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,29755.0,Ranga Reddy
18093,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Ranga Reddy
18094,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,1981.0,Ranga Reddy
18095,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,17221.0,Ranga Reddy
18096,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Ranga Reddy
18097,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Ranga Reddy
18098,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Ranga Reddy
18099,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,,Ranga Reddy
18100,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Ranga Reddy
18101,1998-1999,Telangana,36,Ranga Reddy,518.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,2331.0,Ranga Reddy
18102,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Ranga Reddy
18103,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Ranga Reddy
18104,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Ranga Reddy
18105,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Ranga Reddy
18106,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,2.0,Ranga Reddy
18107,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Ranga Reddy
18108,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
18109,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Ranga Reddy
18110,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Ranga Reddy
18111,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,2273.0,Ranga Reddy
18112,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,7304.0,Ranga Reddy
18113,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Ranga Reddy
18114,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,471.0,Ranga Reddy
18115,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Ranga Reddy
18116,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Ranga Reddy
18117,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Ranga Reddy
18118,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Ranga Reddy
18119,1998-1999,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,1278.0,Ranga Reddy
18120,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Warangal
18121,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Warangal
18122,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Warangal
18123,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,,Warangal
18124,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Warangal
18125,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,11554.0,Warangal
18126,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Warangal
18127,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Warangal
18128,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Warangal
18129,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Warangal
18130,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,125421.0,Warangal
18131,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Warangal
18132,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,74366.0,Warangal
18133,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Warangal
18134,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,41.0,Warangal
18135,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,7483.0,Warangal
18136,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,168.0,Warangal
18137,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Gram,201.0,,29.0,Warangal
18138,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Warangal
18139,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,62.0,Warangal
18140,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Warangal
18141,1998-1999,Telangana,36,Warangal,522.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,,Warangal
18142,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Warangal
18143,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Warangal
18144,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Warangal
18145,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,83.0,Warangal
18146,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,73505.0,Warangal
18147,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Warangal
18148,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Warangal
18149,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Warangal
18150,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Warangal
18151,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,,Warangal
18152,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,26885.0,Warangal
18153,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Warangal
18154,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,8350.0,Warangal
18155,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Warangal
18156,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,82.0,Warangal
18157,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Warangal
18158,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Warangal
18159,1998-1999,Telangana,36,Warangal,522.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,51.0,Warangal
40150,1999-2000,Telangana,36,Adilabad,501.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Adilabad
40126,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Adilabad
40120,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,644.0,Adilabad
40121,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Adilabad
40122,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,13.0,Adilabad
40123,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,42.0,Adilabad
40124,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Adilabad
40125,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,12266.0,Adilabad
40127,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Adilabad
40128,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Adilabad
40129,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Adilabad
40130,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,49142.0,Adilabad
40131,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Adilabad
40132,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,10980.0,Adilabad
40133,1999-2000,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Adilabad
