id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
7601,1997-1998,Telangana,36,Medak,513,Maize,104.0,Cereals,Rabi,3200.0,Hectare,9500.0,Tonnes,2.969,Tonnes/Hectare,Medak
7602,1997-1998,Telangana,36,Medak,513,Maize,104.0,Cereals,Total,72100.0,Hectare,158900.0,Tonnes,2.204,Tonnes/Hectare,Medak
7603,1997-1998,Telangana,36,Medak,513,Moong(Green Gram),204.0,Pulses,Kharif,37400.0,Hectare,8100.0,Tonnes,0.217,Tonnes/Hectare,Medak
7604,1997-1998,Telangana,36,Medak,513,Other Kharif Pulses,288.0,Pulses,Kharif,700.0,Hectare,100.0,Tonnes,0.143,Tonnes/Hectare,Medak
7605,1997-1998,Telangana,36,Medak,513,Other Rabi Pulses,288.0,Pulses,Rabi,600.0,Hectare,100.0,Tonnes,0.167,Tonnes/Hectare,Medak
7606,1997-1998,Telangana,36,Medak,513,Ragi,105.0,Cereals,Kharif,200.0,Hectare,100.0,Tonnes,0.5,Tonnes/Hectare,Medak
7607,1997-1998,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,47700.0,Hectare,83500.0,Tonnes,1.751,Tonnes/Hectare,Medak
7608,1997-1998,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,25700.0,Hectare,51600.0,Tonnes,2.008,Tonnes/Hectare,Medak
7609,1997-1998,Telangana,36,Medak,513,Rice,101.0,Cereals,Total,73400.0,Hectare,135100.0,Tonnes,1.841,Tonnes/Hectare,Medak
7610,1997-1998,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,1900.0,Hectare,300.0,Tonnes,0.158,Tonnes/Hectare,Medak
7611,1997-1998,Telangana,36,Medak,513,Sugarcane,401.0,Sugar,Kharif,19100.0,Hectare,1315400.0,Tonnes,68.869,Tonnes/Hectare,Medak
7612,1997-1998,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Kharif,7100.0,Hectare,3100.0,Tonnes,0.437,Tonnes/Hectare,Medak
7613,1997-1998,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Rabi,2500.0,Hectare,1300.0,Tonnes,0.52,Tonnes/Hectare,Medak
7614,1997-1998,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Total,9600.0,Hectare,4400.0,Tonnes,0.458,Tonnes/Hectare,Medak
7615,1997-1998,Telangana,36,Medak,513,Tobacco,1302.0,Drugs And Narcotics,Kharif,100.0,Hectare,100.0,Tonnes,1.0,Tonnes/Hectare,Medak
7616,1997-1998,Telangana,36,Medak,513,Urad,203.0,Pulses,Kharif,25700.0,Hectare,3700.0,Tonnes,0.144,Tonnes/Hectare,Medak
7617,1997-1998,Telangana,36,Medak,513,Wheat,106.0,Cereals,Rabi,2800.0,Hectare,1700.0,Tonnes,0.607,Tonnes/Hectare,Medak
7618,1997-1998,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Kharif,26100.0,Hectare,2800.0,Tonnes,0.107,Tonnes/Hectare,Nalgonda
7619,1997-1998,Telangana,36,Nalgonda,514,Bajra,103.0,Cereals,Kharif,17300.0,Hectare,6600.0,Tonnes,0.382,Tonnes/Hectare,Nalgonda
7620,1997-1998,Telangana,36,Nalgonda,514,Castor Seed,1002.0,Oilseeds,Kharif,74000.0,Hectare,20300.0,Tonnes,0.274,Tonnes/Hectare,Nalgonda
7621,1997-1998,Telangana,36,Nalgonda,514,Cotton(Lint),1101.0,Fiber Crops,Kharif,51400.0,Hectare,65300.0,Tonnes,1.27,Tonnes/Hectare,Nalgonda
7622,1997-1998,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Kharif,3500.0,Hectare,7200.0,Tonnes,2.057,Tonnes/Hectare,Nalgonda
7623,1997-1998,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Rabi,1500.0,Hectare,3200.0,Tonnes,2.133,Tonnes/Hectare,Nalgonda
7624,1997-1998,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Total,5000.0,Hectare,10400.0,Tonnes,2.08,Tonnes/Hectare,Nalgonda
7625,1997-1998,Telangana,36,Nalgonda,514,Gram,201.0,Pulses,Rabi,500.0,Hectare,100.0,Tonnes,0.2,Tonnes/Hectare,Nalgonda
7626,1997-1998,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Kharif,42200.0,Hectare,17900.0,Tonnes,0.424,Tonnes/Hectare,Nalgonda
7627,1997-1998,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Rabi,11600.0,Hectare,8400.0,Tonnes,0.724,Tonnes/Hectare,Nalgonda
7628,1997-1998,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Total,53800.0,Hectare,26300.0,Tonnes,0.489,Tonnes/Hectare,Nalgonda
7629,1997-1998,Telangana,36,Nalgonda,514,Horse-Gram,206.0,Pulses,Rabi,4300.0,Hectare,1000.0,Tonnes,0.233,Tonnes/Hectare,Nalgonda
7630,1997-1998,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Kharif,13100.0,Hectare,3900.0,Tonnes,0.298,Tonnes/Hectare,Nalgonda
7631,1997-1998,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Rabi,18700.0,Hectare,7100.0,Tonnes,0.38,Tonnes/Hectare,Nalgonda
7632,1997-1998,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Total,31800.0,Hectare,11000.0,Tonnes,0.346,Tonnes/Hectare,Nalgonda
7633,1997-1998,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Kharif,2000.0,Hectare,5500.0,Tonnes,2.75,Tonnes/Hectare,Nalgonda
7634,1997-1998,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Rabi,400.0,Hectare,1200.0,Tonnes,3.0,Tonnes/Hectare,Nalgonda
7635,1997-1998,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Total,2400.0,Hectare,6700.0,Tonnes,2.792,Tonnes/Hectare,Nalgonda
7636,1997-1998,Telangana,36,Nalgonda,514,Moong(Green Gram),204.0,Pulses,Kharif,43100.0,Hectare,5000.0,Tonnes,0.116,Tonnes/Hectare,Nalgonda
7637,1997-1998,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Kharif,149100.0,Hectare,369500.0,Tonnes,2.478,Tonnes/Hectare,Nalgonda
7638,1997-1998,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Rabi,62600.0,Hectare,150300.0,Tonnes,2.401,Tonnes/Hectare,Nalgonda
7639,1997-1998,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Total,211700.0,Hectare,519800.0,Tonnes,2.455,Tonnes/Hectare,Nalgonda
7640,1997-1998,Telangana,36,Nalgonda,514,Sesamum,1003.0,Oilseeds,Rabi,5500.0,Hectare,200.0,Tonnes,0.036,Tonnes/Hectare,Nalgonda
7641,1997-1998,Telangana,36,Nalgonda,514,Sugarcane,401.0,Sugar,Kharif,300.0,Hectare,19100.0,Tonnes,63.667,Tonnes/Hectare,Nalgonda
7642,1997-1998,Telangana,36,Nalgonda,514,Sunflower,1007.0,Oilseeds,Kharif,4800.0,Hectare,2100.0,Tonnes,0.438,Tonnes/Hectare,Nalgonda
7643,1997-1998,Telangana,36,Nalgonda,514,Sunflower,1007.0,Oilseeds,Rabi,1300.0,Hectare,400.0,Tonnes,0.308,Tonnes/Hectare,Nalgonda
7644,1997-1998,Telangana,36,Nalgonda,514,Sunflower,1007.0,Oilseeds,Total,6100.0,Hectare,2500.0,Tonnes,0.41,Tonnes/Hectare,Nalgonda
7645,1997-1998,Telangana,36,Nalgonda,514,Tobacco,1302.0,Drugs And Narcotics,Kharif,600.0,Hectare,700.0,Tonnes,1.167,Tonnes/Hectare,Nalgonda
7646,1997-1998,Telangana,36,Nalgonda,514,Urad,203.0,Pulses,Rabi,20000.0,Hectare,3100.0,Tonnes,0.155,Tonnes/Hectare,Nalgonda
7647,1997-1998,Telangana,36,Nizamabad,516,Arhar/Tur,202.0,Pulses,Kharif,1900.0,Hectare,200.0,Tonnes,0.105,Tonnes/Hectare,Nizamabad
7648,1997-1998,Telangana,36,Nizamabad,516,Castor Seed,1002.0,Oilseeds,Kharif,200.0,Hectare,100.0,Tonnes,0.5,Tonnes/Hectare,Nizamabad
7649,1997-1998,Telangana,36,Nizamabad,516,Cotton(Lint),1101.0,Fiber Crops,Kharif,17200.0,Hectare,18000.0,Tonnes,1.047,Tonnes/Hectare,Nizamabad
7650,1997-1998,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Kharif,1200.0,Hectare,1700.0,Tonnes,1.417,Tonnes/Hectare,Nizamabad
7651,1997-1998,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Rabi,1000.0,Hectare,2200.0,Tonnes,2.2,Tonnes/Hectare,Nizamabad
7652,1997-1998,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Total,2200.0,Hectare,3900.0,Tonnes,1.773,Tonnes/Hectare,Nizamabad
7653,1997-1998,Telangana,36,Nizamabad,516,Gram,201.0,Pulses,Rabi,2600.0,Hectare,300.0,Tonnes,0.115,Tonnes/Hectare,Nizamabad
7654,1997-1998,Telangana,36,Nizamabad,516,Groundnut,1001.0,Oilseeds,Kharif,300.0,Hectare,200.0,Tonnes,0.667,Tonnes/Hectare,Nizamabad
7655,1997-1998,Telangana,36,Nizamabad,516,Groundnut,1001.0,Oilseeds,Rabi,8800.0,Hectare,11400.0,Tonnes,1.295,Tonnes/Hectare,Nizamabad
7656,1997-1998,Telangana,36,Nizamabad,516,Groundnut,1001.0,Oilseeds,Total,9100.0,Hectare,11600.0,Tonnes,1.275,Tonnes/Hectare,Nizamabad
7657,1997-1998,Telangana,36,Nizamabad,516,Jowar,102.0,Cereals,Kharif,3800.0,Hectare,2300.0,Tonnes,0.605,Tonnes/Hectare,Nizamabad
7658,1997-1998,Telangana,36,Nizamabad,516,Jowar,102.0,Cereals,Rabi,24800.0,Hectare,15700.0,Tonnes,0.633,Tonnes/Hectare,Nizamabad
7659,1997-1998,Telangana,36,Nizamabad,516,Jowar,102.0,Cereals,Total,28600.0,Hectare,18000.0,Tonnes,0.629,Tonnes/Hectare,Nizamabad
7660,1997-1998,Telangana,36,Nizamabad,516,Maize,104.0,Cereals,Kharif,47200.0,Hectare,128800.0,Tonnes,2.729,Tonnes/Hectare,Nizamabad
7661,1997-1998,Telangana,36,Nizamabad,516,Maize,104.0,Cereals,Rabi,4700.0,Hectare,15500.0,Tonnes,3.298,Tonnes/Hectare,Nizamabad
7662,1997-1998,Telangana,36,Nizamabad,516,Maize,104.0,Cereals,Total,51900.0,Hectare,144300.0,Tonnes,2.78,Tonnes/Hectare,Nizamabad
7663,1997-1998,Telangana,36,Nizamabad,516,Mesta,1103.0,Fiber Crops,Kharif,100.0,Hectare,300.0,Tonnes,3.0,Tonnes/Hectare,Nizamabad
7664,1997-1998,Telangana,36,Nizamabad,516,Moong(Green Gram),204.0,Pulses,Kharif,13500.0,Hectare,5900.0,Tonnes,0.437,Tonnes/Hectare,Nizamabad
7665,1997-1998,Telangana,36,Nizamabad,516,Other Kharif Pulses,288.0,Pulses,Kharif,300.0,Hectare,100.0,Tonnes,0.333,Tonnes/Hectare,Nizamabad
7666,1997-1998,Telangana,36,Nizamabad,516,Rice,101.0,Cereals,Kharif,81600.0,Hectare,135100.0,Tonnes,1.656,Tonnes/Hectare,Nizamabad
7667,1997-1998,Telangana,36,Nizamabad,516,Rice,101.0,Cereals,Rabi,20600.0,Hectare,49100.0,Tonnes,2.383,Tonnes/Hectare,Nizamabad
7668,1997-1998,Telangana,36,Nizamabad,516,Rice,101.0,Cereals,Total,102200.0,Hectare,184200.0,Tonnes,1.802,Tonnes/Hectare,Nizamabad
7669,1997-1998,Telangana,36,Nizamabad,516,Sesamum,1003.0,Oilseeds,Kharif,1100.0,Hectare,100.0,Tonnes,0.091,Tonnes/Hectare,Nizamabad
7670,1997-1998,Telangana,36,Nizamabad,516,Sugarcane,401.0,Sugar,Kharif,16200.0,Hectare,1208300.0,Tonnes,74.586,Tonnes/Hectare,Nizamabad
7671,1997-1998,Telangana,36,Nizamabad,516,Sunflower,1007.0,Oilseeds,Kharif,5400.0,Hectare,4200.0,Tonnes,0.778,Tonnes/Hectare,Nizamabad
7672,1997-1998,Telangana,36,Nizamabad,516,Sunflower,1007.0,Oilseeds,Rabi,800.0,Hectare,300.0,Tonnes,0.375,Tonnes/Hectare,Nizamabad
7673,1997-1998,Telangana,36,Nizamabad,516,Sunflower,1007.0,Oilseeds,Total,6200.0,Hectare,4500.0,Tonnes,0.726,Tonnes/Hectare,Nizamabad
7674,1997-1998,Telangana,36,Nizamabad,516,Tobacco,1302.0,Drugs And Narcotics,Kharif,600.0,Hectare,700.0,Tonnes,1.167,Tonnes/Hectare,Nizamabad
7675,1997-1998,Telangana,36,Nizamabad,516,Urad,203.0,Pulses,Kharif,15600.0,Hectare,7100.0,Tonnes,0.455,Tonnes/Hectare,Nizamabad
7676,1997-1998,Telangana,36,Nizamabad,516,Urad,203.0,Pulses,Rabi,1200.0,Hectare,300.0,Tonnes,0.25,Tonnes/Hectare,Nizamabad
7677,1997-1998,Telangana,36,Nizamabad,516,Urad,203.0,Pulses,Total,16800.0,Hectare,7400.0,Tonnes,0.44,Tonnes/Hectare,Nizamabad
7678,1997-1998,Telangana,36,Nizamabad,516,Wheat,106.0,Cereals,Rabi,1500.0,Hectare,500.0,Tonnes,0.333,Tonnes/Hectare,Nizamabad
7679,1997-1998,Telangana,36,Ranga Reddy,518,Arhar/Tur,202.0,Pulses,Kharif,28900.0,Hectare,1100.0,Tonnes,0.038,Tonnes/Hectare,Ranga Reddy
7680,1997-1998,Telangana,36,Ranga Reddy,518,Bajra,103.0,Cereals,Kharif,900.0,Hectare,300.0,Tonnes,0.333,Tonnes/Hectare,Ranga Reddy
7681,1997-1998,Telangana,36,Ranga Reddy,518,Castor Seed,1002.0,Oilseeds,Kharif,15400.0,Hectare,3600.0,Tonnes,0.234,Tonnes/Hectare,Ranga Reddy
7682,1997-1998,Telangana,36,Ranga Reddy,518,Cotton(Lint),1101.0,Fiber Crops,Kharif,21900.0,Hectare,21800.0,Tonnes,0.995,Tonnes/Hectare,Ranga Reddy
7683,1997-1998,Telangana,36,Ranga Reddy,518,Dry Chillies,502.0,Spices,Kharif,2000.0,Hectare,2000.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
7684,1997-1998,Telangana,36,Ranga Reddy,518,Dry Chillies,502.0,Spices,Rabi,900.0,Hectare,1900.0,Tonnes,2.111,Tonnes/Hectare,Ranga Reddy
7685,1997-1998,Telangana,36,Ranga Reddy,518,Dry Chillies,502.0,Spices,Total,2900.0,Hectare,3900.0,Tonnes,1.345,Tonnes/Hectare,Ranga Reddy
7686,1997-1998,Telangana,36,Ranga Reddy,518,Gram,201.0,Pulses,Rabi,5600.0,Hectare,700.0,Tonnes,0.125,Tonnes/Hectare,Ranga Reddy
7687,1997-1998,Telangana,36,Ranga Reddy,518,Groundnut,1001.0,Oilseeds,Kharif,1400.0,Hectare,700.0,Tonnes,0.5,Tonnes/Hectare,Ranga Reddy
7688,1997-1998,Telangana,36,Ranga Reddy,518,Groundnut,1001.0,Oilseeds,Rabi,3500.0,Hectare,3200.0,Tonnes,0.914,Tonnes/Hectare,Ranga Reddy
7689,1997-1998,Telangana,36,Ranga Reddy,518,Groundnut,1001.0,Oilseeds,Total,4900.0,Hectare,3900.0,Tonnes,0.796,Tonnes/Hectare,Ranga Reddy
7690,1997-1998,Telangana,36,Ranga Reddy,518,Horse-Gram,206.0,Pulses,Kharif,1800.0,Hectare,500.0,Tonnes,0.278,Tonnes/Hectare,Ranga Reddy
7691,1997-1998,Telangana,36,Ranga Reddy,518,Horse-Gram,206.0,Pulses,Rabi,300.0,Hectare,100.0,Tonnes,0.333,Tonnes/Hectare,Ranga Reddy
7692,1997-1998,Telangana,36,Ranga Reddy,518,Horse-Gram,206.0,Pulses,Total,2100.0,Hectare,600.0,Tonnes,0.286,Tonnes/Hectare,Ranga Reddy
7693,1997-1998,Telangana,36,Ranga Reddy,518,Jowar,102.0,Cereals,Kharif,50500.0,Hectare,62900.0,Tonnes,1.246,Tonnes/Hectare,Ranga Reddy
7694,1997-1998,Telangana,36,Ranga Reddy,518,Jowar,102.0,Cereals,Rabi,23400.0,Hectare,15000.0,Tonnes,0.641,Tonnes/Hectare,Ranga Reddy
7695,1997-1998,Telangana,36,Ranga Reddy,518,Jowar,102.0,Cereals,Total,73900.0,Hectare,77900.0,Tonnes,1.054,Tonnes/Hectare,Ranga Reddy
7696,1997-1998,Telangana,36,Ranga Reddy,518,Korra,188.0,Cereals,Kharif,300.0,Hectare,100.0,Tonnes,0.333,Tonnes/Hectare,Ranga Reddy
7697,1997-1998,Telangana,36,Ranga Reddy,518,Maize,104.0,Cereals,Kharif,5500.0,Hectare,13700.0,Tonnes,2.491,Tonnes/Hectare,Ranga Reddy
7698,1997-1998,Telangana,36,Ranga Reddy,518,Maize,104.0,Cereals,Rabi,500.0,Hectare,1400.0,Tonnes,2.8,Tonnes/Hectare,Ranga Reddy
7699,1997-1998,Telangana,36,Ranga Reddy,518,Maize,104.0,Cereals,Total,6000.0,Hectare,15100.0,Tonnes,2.517,Tonnes/Hectare,Ranga Reddy
7700,1997-1998,Telangana,36,Ranga Reddy,518,Moong(Green Gram),204.0,Pulses,Kharif,16900.0,Hectare,6000.0,Tonnes,0.355,Tonnes/Hectare,Ranga Reddy
7701,1997-1998,Telangana,36,Ranga Reddy,518,Ragi,105.0,Cereals,Kharif,6600.0,Hectare,8300.0,Tonnes,1.258,Tonnes/Hectare,Ranga Reddy
7702,1997-1998,Telangana,36,Ranga Reddy,518,Ragi,105.0,Cereals,Rabi,200.0,Hectare,200.0,Tonnes,1.0,Tonnes/Hectare,Ranga Reddy
7703,1997-1998,Telangana,36,Ranga Reddy,518,Ragi,105.0,Cereals,Total,6800.0,Hectare,8500.0,Tonnes,1.25,Tonnes/Hectare,Ranga Reddy
7704,1997-1998,Telangana,36,Ranga Reddy,518,Rice,101.0,Cereals,Kharif,24000.0,Hectare,48900.0,Tonnes,2.038,Tonnes/Hectare,Ranga Reddy
7705,1997-1998,Telangana,36,Ranga Reddy,518,Rice,101.0,Cereals,Rabi,15700.0,Hectare,42800.0,Tonnes,2.726,Tonnes/Hectare,Ranga Reddy
7706,1997-1998,Telangana,36,Ranga Reddy,518,Rice,101.0,Cereals,Total,39700.0,Hectare,91700.0,Tonnes,2.31,Tonnes/Hectare,Ranga Reddy
7707,1997-1998,Telangana,36,Ranga Reddy,518,Samai,188.0,Cereals,Kharif,600.0,Hectare,100.0,Tonnes,0.167,Tonnes/Hectare,Ranga Reddy
7708,1997-1998,Telangana,36,Ranga Reddy,518,Sesamum,1003.0,Oilseeds,Rabi,1700.0,Hectare,200.0,Tonnes,0.118,Tonnes/Hectare,Ranga Reddy
7709,1997-1998,Telangana,36,Ranga Reddy,518,Small Millets,108.0,Cereals,Rabi,2000.0,Hectare,100.0,Tonnes,0.05,Tonnes/Hectare,Ranga Reddy
7710,1997-1998,Telangana,36,Ranga Reddy,518,Sugarcane,401.0,Sugar,Kharif,600.0,Hectare,40200.0,Tonnes,67.0,Tonnes/Hectare,Ranga Reddy
7711,1997-1998,Telangana,36,Ranga Reddy,518,Sunflower,1007.0,Oilseeds,Kharif,1500.0,Hectare,600.0,Tonnes,0.4,Tonnes/Hectare,Ranga Reddy
7712,1997-1998,Telangana,36,Ranga Reddy,518,Sunflower,1007.0,Oilseeds,Rabi,500.0,Hectare,200.0,Tonnes,0.4,Tonnes/Hectare,Ranga Reddy
7713,1997-1998,Telangana,36,Ranga Reddy,518,Sunflower,1007.0,Oilseeds,Total,2000.0,Hectare,800.0,Tonnes,0.4,Tonnes/Hectare,Ranga Reddy
7714,1997-1998,Telangana,36,Ranga Reddy,518,Urad,203.0,Pulses,Kharif,8800.0,Hectare,3800.0,Tonnes,0.432,Tonnes/Hectare,Ranga Reddy
7715,1997-1998,Telangana,36,Ranga Reddy,518,Wheat,106.0,Cereals,Rabi,1700.0,Hectare,1000.0,Tonnes,0.588,Tonnes/Hectare,Ranga Reddy
7716,1997-1998,Telangana,36,Warangal,522,Arhar/Tur,202.0,Pulses,Kharif,11200.0,Hectare,1500.0,Tonnes,0.134,Tonnes/Hectare,Warangal
7717,1997-1998,Telangana,36,Warangal,522,Arhar/Tur,202.0,Pulses,Rabi,900.0,Hectare,100.0,Tonnes,0.111,Tonnes/Hectare,Warangal
7718,1997-1998,Telangana,36,Warangal,522,Arhar/Tur,202.0,Pulses,Total,12100.0,Hectare,1600.0,Tonnes,0.132,Tonnes/Hectare,Warangal
7719,1997-1998,Telangana,36,Warangal,522,Bajra,103.0,Cereals,Kharif,200.0,Hectare,100.0,Tonnes,0.5,Tonnes/Hectare,Warangal
7720,1997-1998,Telangana,36,Warangal,522,Castor Seed,1002.0,Oilseeds,Kharif,3300.0,Hectare,400.0,Tonnes,0.121,Tonnes/Hectare,Warangal
7721,1997-1998,Telangana,36,Warangal,522,Cotton(Lint),1101.0,Fiber Crops,Kharif,100500.0,Hectare,132400.0,Tonnes,1.317,Tonnes/Hectare,Warangal
7722,1997-1998,Telangana,36,Warangal,522,Dry Chillies,502.0,Spices,Kharif,14500.0,Hectare,16100.0,Tonnes,1.11,Tonnes/Hectare,Warangal
7723,1997-1998,Telangana,36,Warangal,522,Dry Chillies,502.0,Spices,Rabi,8400.0,Hectare,16600.0,Tonnes,1.976,Tonnes/Hectare,Warangal
7724,1997-1998,Telangana,36,Warangal,522,Dry Chillies,502.0,Spices,Total,22900.0,Hectare,32700.0,Tonnes,1.428,Tonnes/Hectare,Warangal
7725,1997-1998,Telangana,36,Warangal,522,Gram,201.0,Pulses,Rabi,900.0,Hectare,100.0,Tonnes,0.111,Tonnes/Hectare,Warangal
7726,1997-1998,Telangana,36,Warangal,522,Groundnut,1001.0,Oilseeds,Kharif,29500.0,Hectare,20500.0,Tonnes,0.695,Tonnes/Hectare,Warangal
7727,1997-1998,Telangana,36,Warangal,522,Groundnut,1001.0,Oilseeds,Rabi,35700.0,Hectare,29700.0,Tonnes,0.832,Tonnes/Hectare,Warangal
7728,1997-1998,Telangana,36,Warangal,522,Groundnut,1001.0,Oilseeds,Total,65200.0,Hectare,50200.0,Tonnes,0.77,Tonnes/Hectare,Warangal
7729,1997-1998,Telangana,36,Warangal,522,Horse-Gram,206.0,Pulses,Rabi,2300.0,Hectare,600.0,Tonnes,0.261,Tonnes/Hectare,Warangal
7730,1997-1998,Telangana,36,Warangal,522,Jowar,102.0,Cereals,Kharif,1500.0,Hectare,600.0,Tonnes,0.4,Tonnes/Hectare,Warangal
7731,1997-1998,Telangana,36,Warangal,522,Jowar,102.0,Cereals,Rabi,25400.0,Hectare,19200.0,Tonnes,0.756,Tonnes/Hectare,Warangal
7732,1997-1998,Telangana,36,Warangal,522,Jowar,102.0,Cereals,Total,26900.0,Hectare,19800.0,Tonnes,0.736,Tonnes/Hectare,Warangal
7733,1997-1998,Telangana,36,Warangal,522,Maize,104.0,Cereals,Kharif,30500.0,Hectare,81800.0,Tonnes,2.682,Tonnes/Hectare,Warangal
7734,1997-1998,Telangana,36,Warangal,522,Maize,104.0,Cereals,Rabi,15700.0,Hectare,36800.0,Tonnes,2.344,Tonnes/Hectare,Warangal
7735,1997-1998,Telangana,36,Warangal,522,Maize,104.0,Cereals,Total,46200.0,Hectare,118600.0,Tonnes,2.567,Tonnes/Hectare,Warangal
7736,1997-1998,Telangana,36,Warangal,522,Moong(Green Gram),204.0,Pulses,Kharif,35500.0,Hectare,7900.0,Tonnes,0.223,Tonnes/Hectare,Warangal
7737,1997-1998,Telangana,36,Warangal,522,Rice,101.0,Cereals,Kharif,43500.0,Hectare,97300.0,Tonnes,2.237,Tonnes/Hectare,Warangal
7738,1997-1998,Telangana,36,Warangal,522,Rice,101.0,Cereals,Rabi,35000.0,Hectare,82600.0,Tonnes,2.36,Tonnes/Hectare,Warangal
7739,1997-1998,Telangana,36,Warangal,522,Rice,101.0,Cereals,Total,78500.0,Hectare,179900.0,Tonnes,2.292,Tonnes/Hectare,Warangal
7740,1997-1998,Telangana,36,Warangal,522,Sesamum,1003.0,Oilseeds,Rabi,19000.0,Hectare,2000.0,Tonnes,0.105,Tonnes/Hectare,Warangal
7741,1997-1998,Telangana,36,Warangal,522,Sunflower,1007.0,Oilseeds,Kharif,14100.0,Hectare,6200.0,Tonnes,0.44,Tonnes/Hectare,Warangal
7742,1997-1998,Telangana,36,Warangal,522,Sunflower,1007.0,Oilseeds,Rabi,200.0,Hectare,100.0,Tonnes,0.5,Tonnes/Hectare,Warangal
7743,1997-1998,Telangana,36,Warangal,522,Sunflower,1007.0,Oilseeds,Total,14300.0,Hectare,6300.0,Tonnes,0.441,Tonnes/Hectare,Warangal
7744,1997-1998,Telangana,36,Warangal,522,Tobacco,1302.0,Drugs And Narcotics,Kharif,1600.0,Hectare,2000.0,Tonnes,1.25,Tonnes/Hectare,Warangal
7745,1997-1998,Telangana,36,Warangal,522,Urad,203.0,Pulses,Rabi,400.0,Hectare,100.0,Tonnes,0.25,Tonnes/Hectare,Warangal
21099,1998-1999,Telangana,36,Warangal,522,Gram,201.0,Pulses,Rabi,400.0,Hectare,,Tonnes,0.0,Tonnes/Hectare,Warangal
20798,1998-1999,Telangana,36,Adilabad,501,Arhar/Tur,202.0,Pulses,Kharif,35900.0,Hectare,12700.0,Tonnes,0.354,Tonnes/Hectare,Adilabad
20799,1998-1999,Telangana,36,Adilabad,501,Arhar/Tur,202.0,Pulses,Rabi,100.0,Hectare,100.0,Tonnes,1.0,Tonnes/Hectare,Adilabad
20800,1998-1999,Telangana,36,Adilabad,501,Arhar/Tur,202.0,Pulses,Total,36000.0,Hectare,12800.0,Tonnes,0.356,Tonnes/Hectare,Adilabad
20801,1998-1999,Telangana,36,Adilabad,501,Bajra,103.0,Cereals,Rabi,300.0,Hectare,100.0,Tonnes,0.333,Tonnes/Hectare,Adilabad
20802,1998-1999,Telangana,36,Adilabad,501,Castor Seed,1002.0,Oilseeds,Kharif,2100.0,Hectare,400.0,Tonnes,0.19,Tonnes/Hectare,Adilabad
20803,1998-1999,Telangana,36,Adilabad,501,Cotton(Lint),1101.0,Fiber Crops,Kharif,162100.0,Hectare,154400.0,Tonnes,0.952,Tonnes/Hectare,Adilabad
20804,1998-1999,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Kharif,6000.0,Hectare,3500.0,Tonnes,0.583,Tonnes/Hectare,Adilabad
20805,1998-1999,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Rabi,700.0,Hectare,1600.0,Tonnes,2.286,Tonnes/Hectare,Adilabad
20806,1998-1999,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Total,6700.0,Hectare,5100.0,Tonnes,0.761,Tonnes/Hectare,Adilabad
20807,1998-1999,Telangana,36,Adilabad,501,Gram,201.0,Pulses,Rabi,2900.0,Hectare,400.0,Tonnes,0.138,Tonnes/Hectare,Adilabad
20808,1998-1999,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Kharif,100.0,Hectare,100.0,Tonnes,1.0,Tonnes/Hectare,Adilabad
20809,1998-1999,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Rabi,5300.0,Hectare,6900.0,Tonnes,1.302,Tonnes/Hectare,Adilabad
20810,1998-1999,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Total,5400.0,Hectare,7000.0,Tonnes,1.296,Tonnes/Hectare,Adilabad
